Run_ID,Domain_Name,Domain_File,Problem_Instance,Planner_Used,Stage,LLM_Used,PromptID,PlanCost,Runtime_internal_s,Runtime_wall_s,Output_Status,StatesExpanded,StatesGenerated,StatesEvaluated,PeakMemoryKB,Timestamp
159,barman,domain.pddl,instance-09.pddl,bfws,BASELINE,N/A,N/A,186,22.9081,24.123687,SUCCESS,16503,125222,N/A,N/A,2026-04-27T14:55:17.457468+00:00
160,ricochet-robots,domain.pddl,instance-13.pddl,lama,BASELINE,N/A,N/A,176,67.030155,69.512356,SUCCESS,471035,740331,471036,71720,2026-04-27T14:55:22.766159+00:00
161,barman,domain.pddl,instance-11.pddl,bfws,BASELINE,N/A,N/A,234,55.8893,57.332107,SUCCESS,23416,179093,N/A,N/A,2026-04-27T14:56:14.852313+00:00
162,barman,domain.pddl,instance-12.pddl,bfws,BASELINE,N/A,N/A,241,48.5158,50.008408,SUCCESS,23569,183439,N/A,N/A,2026-04-27T14:57:04.922648+00:00
163,snake,domain.pddl,instance-17.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T14:59:01.340455+00:00
164,barman,domain.pddl,instance-13.pddl,bfws,BASELINE,N/A,N/A,207,135.775,137.906228,SUCCESS,49608,474131,N/A,N/A,2026-04-27T14:59:22.884981+00:00
165,barman,domain.pddl,instance-14.pddl,bfws,BASELINE,N/A,N/A,208,26.5578,27.690083,SUCCESS,16988,129263,N/A,N/A,2026-04-27T14:59:50.632483+00:00
166,snake,domain.pddl,instance-16.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.687752,MEMOUT,N/A,N/A,N/A,194492,2026-04-27T15:00:02.603118+00:00
167,ricochet-robots,domain.pddl,instance-14.pddl,lama,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:00:38.023948+00:00
168,barman,domain.pddl,instance-16.pddl,bfws,BASELINE,N/A,N/A,198,48.9024,50.307246,SUCCESS,21609,172941,N/A,N/A,2026-04-27T15:00:40.999738+00:00
169,barman,domain.pddl,instance-17.pddl,bfws,BASELINE,N/A,N/A,194,19.9766,21.093194,SUCCESS,15518,115376,N/A,N/A,2026-04-27T15:01:02.151373+00:00
170,barman,domain.pddl,instance-18.pddl,bfws,BASELINE,N/A,N/A,228,39.7222,40.983376,SUCCESS,22361,177399,N/A,N/A,2026-04-27T15:01:43.195180+00:00
171,barman,domain.pddl,instance-19.pddl,bfws,BASELINE,N/A,N/A,236,57.4973,59.07649,SUCCESS,26169,195757,N/A,N/A,2026-04-27T15:02:42.330869+00:00
172,snake,domain.pddl,instance-18.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:04:16.673296+00:00
173,snake,domain.pddl,instance-17.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,300.181016,MEMOUT,N/A,N/A,N/A,199116,2026-04-27T15:05:02.841906+00:00
174,ricochet-robots,domain.pddl,instance-16.pddl,lama,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:05:53.260527+00:00
175,snake,domain.pddl,instance-19.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:09:32.024473+00:00
176,snake,domain.pddl,instance-18.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,300.090448,MEMOUT,N/A,N/A,N/A,205088,2026-04-27T15:10:02.996770+00:00
177,ricochet-robots,domain.pddl,instance-17.pddl,lama,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:11:08.496455+00:00
178,ricochet-robots,domain.pddl,instance-01.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:14:47.273472+00:00
179,snake,domain.pddl,instance-19.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.443349,MEMOUT,N/A,N/A,N/A,223020,2026-04-27T15:15:02.499385+00:00
180,ricochet-robots,domain.pddl,instance-18.pddl,lama,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:16:23.708722+00:00
181,ricochet-robots,domain.pddl,instance-01.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.889645,FAILURE,N/A,N/A,N/A,368124,2026-04-27T15:20:02.442577+00:00
182,ricochet-robots,domain.pddl,instance-02.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:20:02.526692+00:00
183,ricochet-robots,domain.pddl,instance-19.pddl,lama,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:21:38.926144+00:00
184,depots,domain.pddl,instance-01.pddl,lama,BASELINE,N/A,N/A,10,0.004915,0.646205,SUCCESS,19,119,20,10428,2026-04-27T15:21:39.633306+00:00
185,depots,domain.pddl,instance-02.pddl,lama,BASELINE,N/A,N/A,16,0.008925,0.680262,SUCCESS,43,332,44,10556,2026-04-27T15:21:40.371272+00:00
186,depots,domain.pddl,instance-03.pddl,lama,BASELINE,N/A,N/A,33,0.097141,0.818297,SUCCESS,3533,26192,3534,11384,2026-04-27T15:21:41.245408+00:00
187,depots,domain.pddl,instance-04.pddl,lama,BASELINE,N/A,N/A,58,0.074653,0.825423,SUCCESS,1801,14552,1802,11340,2026-04-27T15:21:42.128426+00:00
188,depots,domain.pddl,instance-07.pddl,lama,BASELINE,N/A,N/A,23,0.021589,0.759786,SUCCESS,230,2105,231,10952,2026-04-27T15:21:42.943559+00:00
189,depots,domain.pddl,instance-08.pddl,lama,BASELINE,N/A,N/A,59,0.350597,1.180907,SUCCESS,6787,70016,6788,13172,2026-04-27T15:21:44.180838+00:00
190,depots,domain.pddl,instance-09.pddl,lama,BASELINE,N/A,N/A,124,2.133297,3.145087,SUCCESS,23825,242497,23826,19816,2026-04-27T15:21:47.381096+00:00
191,depots,domain.pddl,instance-11.pddl,lama,BASELINE,N/A,N/A,95,1.481734,2.495823,SUCCESS,17960,273311,17961,19224,2026-04-27T15:21:49.942528+00:00
192,depots,domain.pddl,instance-12.pddl,lama,BASELINE,N/A,N/A,86,4.827347,6.221519,SUCCESS,31538,565685,31539,29720,2026-04-27T15:21:56.221625+00:00
193,depots,domain.pddl,instance-13.pddl,lama,BASELINE,N/A,N/A,28,0.03471,0.851345,SUCCESS,99,1587,100,11492,2026-04-27T15:21:57.129965+00:00
194,depots,domain.pddl,instance-14.pddl,lama,BASELINE,N/A,N/A,35,0.103111,1.123692,SUCCESS,443,8019,444,12980,2026-04-27T15:21:58.307028+00:00
195,depots,domain.pddl,instance-16.pddl,lama,BASELINE,N/A,N/A,27,0.045014,0.912662,SUCCESS,138,3088,139,11968,2026-04-27T15:21:59.277819+00:00
196,depots,domain.pddl,instance-17.pddl,lama,BASELINE,N/A,N/A,26,0.081478,1.255718,SUCCESS,95,2629,96,13620,2026-04-27T15:22:00.587608+00:00
197,depots,domain.pddl,instance-18.pddl,lama,BASELINE,N/A,N/A,71,3.551469,5.28726,SUCCESS,20042,638338,20043,28804,2026-04-27T15:22:05.931926+00:00
198,depots,domain.pddl,instance-19.pddl,lama,BASELINE,N/A,N/A,40,1.1578,2.316378,SUCCESS,13466,461046,13467,21076,2026-04-27T15:22:08.304678+00:00
199,barman,domain.pddl,instance-01.pddl,lama,BASELINE,N/A,N/A,240,0.778576,1.870851,SUCCESS,8344,108218,8345,15692,2026-04-27T15:22:10.232686+00:00
200,barman,domain.pddl,instance-02.pddl,lama,BASELINE,N/A,N/A,221,0.730142,1.895044,SUCCESS,6722,93375,6723,15428,2026-04-27T15:22:12.182091+00:00
201,barman,domain.pddl,instance-03.pddl,lama,BASELINE,N/A,N/A,168,0.850793,2.053416,SUCCESS,7921,125936,7926,16376,2026-04-27T15:22:14.296131+00:00
202,barman,domain.pddl,instance-04.pddl,lama,BASELINE,N/A,N/A,258,14.334239,15.351404,SUCCESS,194310,1642792,224235,68592,2026-04-27T15:22:29.701567+00:00
203,barman,domain.pddl,instance-07.pddl,lama,BASELINE,N/A,N/A,218,1.102096,2.294957,SUCCESS,10708,149427,10709,17232,2026-04-27T15:22:32.052781+00:00
204,barman,domain.pddl,instance-08.pddl,lama,BASELINE,N/A,N/A,235,2.312505,3.525407,SUCCESS,23047,320884,23071,22172,2026-04-27T15:22:35.631978+00:00
205,barman,domain.pddl,instance-09.pddl,lama,BASELINE,N/A,N/A,223,2.240178,3.346243,SUCCESS,31987,368643,31988,22908,2026-04-27T15:22:39.033915+00:00
206,barman,domain.pddl,instance-11.pddl,lama,BASELINE,N/A,N/A,222,1.960959,3.173619,SUCCESS,20982,255683,21061,20492,2026-04-27T15:22:42.262040+00:00
207,barman,domain.pddl,instance-12.pddl,lama,BASELINE,N/A,N/A,196,2.356065,3.599764,SUCCESS,25553,361333,25573,23264,2026-04-27T15:22:45.914970+00:00
208,barman,domain.pddl,instance-13.pddl,lama,BASELINE,N/A,N/A,310,3.480387,4.778235,SUCCESS,35596,508451,35598,27436,2026-04-27T15:22:50.752973+00:00
209,barman,domain.pddl,instance-14.pddl,lama,BASELINE,N/A,N/A,212,0.620016,1.733105,SUCCESS,7059,89711,7061,14916,2026-04-27T15:22:52.543601+00:00
210,barman,domain.pddl,instance-16.pddl,lama,BASELINE,N/A,N/A,223,1.961283,3.145749,SUCCESS,21590,277708,21591,20908,2026-04-27T15:22:55.745360+00:00
211,barman,domain.pddl,instance-17.pddl,lama,BASELINE,N/A,N/A,203,0.478276,1.555165,SUCCESS,5542,70667,5543,14180,2026-04-27T15:22:57.361646+00:00
212,barman,domain.pddl,instance-18.pddl,lama,BASELINE,N/A,N/A,217,0.762265,1.903908,SUCCESS,8067,106044,8068,15568,2026-04-27T15:22:59.320319+00:00
213,barman,domain.pddl,instance-19.pddl,lama,BASELINE,N/A,N/A,238,2.056422,3.220354,SUCCESS,22297,288839,22359,21132,2026-04-27T15:23:02.596707+00:00
214,ricochet-robots,domain.pddl,instance-02.pddl,decstar,BASELINE,N/A,N/A,245,234.244,237.079093,SUCCESS,1855946,2688026,1855947,290500,2026-04-27T15:23:59.575865+00:00
215,ricochet-robots,domain.pddl,instance-03.pddl,decstar,BASELINE,N/A,N/A,144,4.47709,7.212715,SUCCESS,34363,56188,34364,61352,2026-04-27T15:24:06.841682+00:00
216,ricochet-robots,domain.pddl,instance-03.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:25:17.763576+00:00
217,ricochet-robots,domain.pddl,instance-04.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,298.898153,FAILURE,N/A,N/A,N/A,357892,2026-04-27T15:29:05.795753+00:00
218,ricochet-robots,domain.pddl,instance-07.pddl,decstar,BASELINE,N/A,N/A,322,62.4894,65.387561,SUCCESS,510329,726951,510330,120692,2026-04-27T15:30:11.239450+00:00
219,ricochet-robots,domain.pddl,instance-04.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:30:33.000749+00:00
220,ricochet-robots,domain.pddl,instance-08.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.695936,FAILURE,N/A,N/A,N/A,364920,2026-04-27T15:35:10.990319+00:00
221,ricochet-robots,domain.pddl,instance-09.pddl,decstar,BASELINE,N/A,N/A,237,13.9177,16.746485,SUCCESS,107789,163744,107790,70852,2026-04-27T15:35:27.793715+00:00
222,ricochet-robots,domain.pddl,instance-07.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:35:48.231371+00:00
223,ricochet-robots,domain.pddl,instance-11.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.815973,FAILURE,N/A,N/A,N/A,359784,2026-04-27T15:40:27.665402+00:00
224,ricochet-robots,domain.pddl,instance-08.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:41:03.478381+00:00
225,ricochet-robots,domain.pddl,instance-12.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.790824,FAILURE,N/A,N/A,N/A,363592,2026-04-27T15:45:27.516695+00:00
226,ricochet-robots,domain.pddl,instance-13.pddl,decstar,BASELINE,N/A,N/A,202,18.4147,21.301562,SUCCESS,144509,220503,144510,75124,2026-04-27T15:45:48.873279+00:00
227,ricochet-robots,domain.pddl,instance-09.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:46:18.696239+00:00
228,ricochet-robots,domain.pddl,instance-14.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,298.790785,FAILURE,N/A,N/A,N/A,335980,2026-04-27T15:50:47.719402+00:00
229,ricochet-robots,domain.pddl,instance-11.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:51:33.904232+00:00
230,ricochet-robots,domain.pddl,instance-16.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.772254,FAILURE,N/A,N/A,N/A,344304,2026-04-27T15:55:47.545979+00:00
231,ricochet-robots,domain.pddl,instance-12.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T15:56:49.104280+00:00
232,ricochet-robots,domain.pddl,instance-17.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,298.934167,FAILURE,N/A,N/A,N/A,349224,2026-04-27T16:00:46.539134+00:00
233,ricochet-robots,domain.pddl,instance-13.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T16:02:04.330924+00:00
234,ricochet-robots,domain.pddl,instance-18.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.031461,MEMOUT,N/A,N/A,N/A,277056,2026-04-27T16:05:45.624482+00:00
235,ricochet-robots,domain.pddl,instance-14.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T16:07:19.557154+00:00
236,ricochet-robots,domain.pddl,instance-19.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.310199,MEMOUT,N/A,N/A,N/A,242216,2026-04-27T16:10:44.987062+00:00
237,depots,domain.pddl,instance-01.pddl,decstar,BASELINE,N/A,N/A,10,0.00523083,0.8702,SUCCESS,10,43,11,51764,2026-04-27T16:10:45.924078+00:00
238,depots,domain.pddl,instance-02.pddl,decstar,BASELINE,N/A,N/A,17,0.00698823,0.979672,SUCCESS,17,100,18,51904,2026-04-27T16:10:46.956211+00:00
239,depots,domain.pddl,instance-03.pddl,decstar,BASELINE,N/A,N/A,33,0.0149164,1.157756,SUCCESS,385,2423,386,52188,2026-04-27T16:10:48.167932+00:00
240,depots,domain.pddl,instance-04.pddl,decstar,BASELINE,N/A,N/A,84,0.501728,1.807219,SUCCESS,18837,158833,18838,61776,2026-04-27T16:10:50.026694+00:00
241,depots,domain.pddl,instance-07.pddl,decstar,BASELINE,N/A,N/A,21,0.0151766,1.166336,SUCCESS,191,1559,192,52256,2026-04-27T16:10:51.244843+00:00
242,depots,domain.pddl,instance-08.pddl,decstar,BASELINE,N/A,N/A,38,0.163577,1.65745,SUCCESS,3514,34997,3515,54532,2026-04-27T16:10:52.955599+00:00
243,depots,domain.pddl,instance-09.pddl,decstar,BASELINE,N/A,N/A,214,51.7138,53.680426,SUCCESS,658269,6975299,658270,420424,2026-04-27T16:11:46.698110+00:00
244,depots,domain.pddl,instance-11.pddl,decstar,BASELINE,N/A,N/A,91,0.716992,2.519195,SUCCESS,9857,115731,9858,59220,2026-04-27T16:11:49.269149+00:00
245,ricochet-robots,domain.pddl,instance-16.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T16:12:34.771840+00:00
246,depots,domain.pddl,instance-12.pddl,decstar,BASELINE,N/A,N/A,156,28.1574,89.31565,SUCCESS,191612,3078528,191613,186640,2026-04-27T16:13:18.638539+00:00
247,depots,domain.pddl,instance-13.pddl,decstar,BASELINE,N/A,N/A,27,0.0178566,1.541554,SUCCESS,37,315,38,53172,2026-04-27T16:13:20.232697+00:00
248,depots,domain.pddl,instance-14.pddl,decstar,BASELINE,N/A,N/A,39,0.187998,1.910622,SUCCESS,2012,28003,2013,55264,2026-04-27T16:13:22.197233+00:00
249,depots,domain.pddl,instance-16.pddl,decstar,BASELINE,N/A,N/A,36,0.0238439,1.67605,SUCCESS,70,1464,71,53692,2026-04-27T16:13:23.924899+00:00
250,depots,domain.pddl,instance-17.pddl,decstar,BASELINE,N/A,N/A,38,0.0490371,1.868122,SUCCESS,73,1535,74,56052,2026-04-27T16:13:25.845173+00:00
251,depots,domain.pddl,instance-18.pddl,decstar,BASELINE,N/A,N/A,60,0.123765,2.132685,SUCCESS,222,8231,223,60376,2026-04-27T16:13:28.031699+00:00
252,depots,domain.pddl,instance-19.pddl,decstar,BASELINE,N/A,N/A,51,0.587527,2.337546,SUCCESS,7301,139613,7302,59472,2026-04-27T16:13:30.425278+00:00
253,ricochet-robots,domain.pddl,instance-17.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T16:17:49.983108+00:00
254,barman,domain.pddl,instance-01.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.108348,MEMOUT,N/A,N/A,N/A,1119060,2026-04-27T16:18:29.585025+00:00
255,ricochet-robots,domain.pddl,instance-18.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T16:23:05.208267+00:00
256,barman,domain.pddl,instance-02.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.328514,MEMOUT,N/A,N/A,N/A,1055552,2026-04-27T16:23:28.970275+00:00
257,barman,domain.pddl,instance-03.pddl,decstar,BASELINE,N/A,N/A,160,112.675,114.906097,SUCCESS,1265492,11590233,1266132,439396,2026-04-27T16:25:23.931174+00:00
258,ricochet-robots,domain.pddl,instance-19.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T16:28:20.435362+00:00
259,depots,domain.pddl,instance-01.pddl,madagascar,BASELINE,N/A,N/A,11,N/A,0.386408,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:20.872545+00:00
260,depots,domain.pddl,instance-02.pddl,madagascar,BASELINE,N/A,N/A,17,N/A,0.454494,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:21.380958+00:00
261,depots,domain.pddl,instance-03.pddl,madagascar,BASELINE,N/A,N/A,33,0.01,0.426427,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:21.857715+00:00
262,depots,domain.pddl,instance-04.pddl,madagascar,BASELINE,N/A,N/A,48,0.03,0.431689,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:22.342505+00:00
263,depots,domain.pddl,instance-07.pddl,madagascar,BASELINE,N/A,N/A,23,0.01,0.422941,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:22.814514+00:00
264,depots,domain.pddl,instance-08.pddl,madagascar,BASELINE,N/A,N/A,52,0.07,0.465253,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:23.331953+00:00
265,depots,domain.pddl,instance-09.pddl,madagascar,BASELINE,N/A,N/A,92,0.23,0.613044,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:23.996861+00:00
266,depots,domain.pddl,instance-11.pddl,madagascar,BASELINE,N/A,N/A,68,0.12,0.526708,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:24.576411+00:00
267,depots,domain.pddl,instance-12.pddl,madagascar,BASELINE,N/A,N/A,93,0.41,0.850127,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:25.481746+00:00
268,depots,domain.pddl,instance-13.pddl,madagascar,BASELINE,N/A,N/A,28,0.06,0.438191,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:25.970663+00:00
269,depots,domain.pddl,instance-14.pddl,madagascar,BASELINE,N/A,N/A,42,0.14,0.542257,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:26.565411+00:00
270,depots,domain.pddl,instance-16.pddl,madagascar,BASELINE,N/A,N/A,35,0.07,0.477819,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:27.099699+00:00
271,depots,domain.pddl,instance-17.pddl,madagascar,BASELINE,N/A,N/A,31,0.18,0.658692,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:27.811180+00:00
272,depots,domain.pddl,instance-18.pddl,madagascar,BASELINE,N/A,N/A,94,0.6,1.043269,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:28.916928+00:00
273,depots,domain.pddl,instance-19.pddl,madagascar,BASELINE,N/A,N/A,67,0.14,0.589843,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:28:29.556465+00:00
274,barman,domain.pddl,instance-04.pddl,decstar,BASELINE,N/A,N/A,217,206.215,208.238073,SUCCESS,3305089,23371266,3434429,881772,2026-04-27T16:28:52.222028+00:00
275,barman,domain.pddl,instance-01.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T16:33:44.768238+00:00
276,barman,domain.pddl,instance-07.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.303115,MEMOUT,N/A,N/A,N/A,989668,2026-04-27T16:33:51.577086+00:00
277,barman,domain.pddl,instance-08.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.308933,MEMOUT,N/A,N/A,N/A,971144,2026-04-27T16:38:50.943540+00:00
278,barman,domain.pddl,instance-02.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T16:38:59.997758+00:00
279,barman,domain.pddl,instance-09.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.116089,MEMOUT,N/A,N/A,N/A,1215356,2026-04-27T16:43:50.110839+00:00
280,barman,domain.pddl,instance-03.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T16:44:15.203798+00:00
281,barman,domain.pddl,instance-04.pddl,madagascar,BASELINE,N/A,N/A,335,72.13,72.767139,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:45:28.024472+00:00
282,barman,domain.pddl,instance-11.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.377785,MEMOUT,N/A,N/A,N/A,1044124,2026-04-27T16:48:49.543446+00:00
283,barman,domain.pddl,instance-07.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T16:50:43.233502+00:00
284,barman,domain.pddl,instance-12.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.650314,MEMOUT,N/A,N/A,N/A,1093732,2026-04-27T16:53:49.249451+00:00
285,barman,domain.pddl,instance-08.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T16:55:58.456046+00:00
286,barman,domain.pddl,instance-09.pddl,madagascar,BASELINE,N/A,N/A,273,24.37,24.98851,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T16:56:23.496878+00:00
287,barman,domain.pddl,instance-13.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.408446,MEMOUT,N/A,N/A,N/A,1029204,2026-04-27T16:58:48.712783+00:00
288,barman,domain.pddl,instance-14.pddl,decstar,BASELINE,N/A,N/A,221,76.1081,78.225966,SUCCESS,1158411,7725965,1239160,330676,2026-04-27T17:00:06.995525+00:00
289,barman,domain.pddl,instance-11.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T17:01:38.704161+00:00
290,barman,domain.pddl,instance-16.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.3187,MEMOUT,N/A,N/A,N/A,1073488,2026-04-27T17:05:06.368859+00:00
291,barman,domain.pddl,instance-17.pddl,decstar,BASELINE,N/A,N/A,190,0.671658,2.758135,SUCCESS,10967,137390,10998,56964,2026-04-27T17:05:09.181234+00:00
292,barman,domain.pddl,instance-12.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T17:06:53.922786+00:00
293,barman,domain.pddl,instance-18.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.13718,MEMOUT,N/A,N/A,N/A,1120572,2026-04-27T17:10:08.377819+00:00
294,barman,domain.pddl,instance-13.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T17:12:09.148385+00:00
295,barman,domain.pddl,instance-19.pddl,decstar,BASELINE,N/A,N/A,N/A,N/A,299.468513,MEMOUT,N/A,N/A,N/A,1047464,2026-04-27T17:15:07.901593+00:00
296,barman,domain.pddl,instance-14.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T17:17:24.357433+00:00
297,barman,domain.pddl,instance-16.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T17:22:39.568831+00:00
298,barman,domain.pddl,instance-17.pddl,madagascar,BASELINE,N/A,N/A,273,79.36,79.976649,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T17:23:59.598250+00:00
299,barman,domain.pddl,instance-18.pddl,madagascar,BASELINE,N/A,N/A,291,142.54,143.217225,SUCCESS,N/A,N/A,N/A,N/A,2026-04-27T17:26:22.867607+00:00
300,barman,domain.pddl,instance-19.pddl,madagascar,BASELINE,N/A,N/A,N/A,N/A,300.0,TIMEOUT,N/A,N/A,N/A,N/A,2026-04-27T17:31:38.079239+00:00
