Run_ID,Domain_Name,Domain_File,Problem_Instance,Planner_Used,Stage,LLM_Used,PromptID,PlanCost,Runtime_internal_s,Runtime_wall_s,Output_Status,StatesExpanded,StatesGenerated,StatesEvaluated,PeakMemoryKB,Timestamp
2131,depots,depots_deepseek-r1_Arch_Aware_lama.pddl,instance-18.pddl,lama,Arch_Aware,deepseek-reasoner,1,71,3.607288,5.299764,SUCCESS,20042,638338,20043,28804,2026-05-08T22:07:31.232884+00:00
2132,depots,depots_deepseek-r1_Arch_Aware_lama.pddl,instance-19.pddl,lama,Arch_Aware,deepseek-reasoner,1,40,1.210205,2.226147,SUCCESS,13466,461046,13467,21076,2026-05-08T22:07:33.509587+00:00
2133,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-01.pddl,lama,Arch_Aware,deepseek-reasoner,1,240,0.765785,1.825887,SUCCESS,8344,108218,8345,15692,2026-05-08T22:07:35.385143+00:00
2134,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-02.pddl,lama,Arch_Aware,deepseek-reasoner,1,221,0.73381,1.839312,SUCCESS,6722,93375,6723,15428,2026-05-08T22:07:37.271848+00:00
2135,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-03.pddl,lama,Arch_Aware,deepseek-reasoner,1,168,0.853105,1.983356,SUCCESS,7921,125936,7926,16376,2026-05-08T22:07:39.302979+00:00
2136,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-04.pddl,lama,Arch_Aware,deepseek-reasoner,1,258,14.241729,15.216505,SUCCESS,194310,1642792,224235,68592,2026-05-08T22:07:54.567198+00:00
2137,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-07.pddl,lama,Arch_Aware,deepseek-reasoner,1,218,1.105929,2.2262,SUCCESS,10708,149427,10709,17232,2026-05-08T22:07:56.841519+00:00
2138,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-08.pddl,lama,Arch_Aware,deepseek-reasoner,1,235,2.328937,3.46028,SUCCESS,23047,320884,23071,22172,2026-05-08T22:08:00.349293+00:00
2139,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-09.pddl,lama,Arch_Aware,deepseek-reasoner,1,223,2.2232,3.173495,SUCCESS,31987,368643,31988,22908,2026-05-08T22:08:03.570388+00:00
2140,barman,barman_deepseek-r1_Arch_Aware_lama.pddl,instance-11.pddl,lama,Arch_Aware,deepseek-reasoner,1,222,1.964684,3.05885,SUCCESS,20982,255683,21061,20492,2026-05-08T22:08:06.678338+00:00
