Run_ID,Domain_Name,Domain_File,Problem_Instance,Planner_Used,Stage,LLM_Used,PromptID,PlanCost,Runtime_internal_s,Runtime_wall_s,Output_Status,StatesExpanded,StatesGenerated,StatesEvaluated,PeakMemoryKB,Timestamp
4396,barman,domain_gpt-5.4_lama_iter1.pddl,instance-01.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,240,0.711707,1.708008,SUCCESS,8344,108218,8345,15692,2026-05-24T16:41:04.348039+00:00
4397,barman,domain_gpt-5.4_lama_iter1.pddl,instance-02.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,221,0.753302,1.926664,SUCCESS,6722,93375,6723,15428,2026-05-24T16:41:06.357981+00:00
4398,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-01.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,240,0.782697,1.838619,SUCCESS,8344,108218,8345,15692,2026-05-24T16:41:07.526983+00:00
4399,barman,domain_gpt-5.4_lama_iter1.pddl,instance-03.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,168,0.919639,2.002766,SUCCESS,7921,125936,7926,16376,2026-05-24T16:41:08.451219+00:00
4400,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-02.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,221,0.772158,1.84372,SUCCESS,6722,93375,6723,15428,2026-05-24T16:41:09.776384+00:00
4401,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-03.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,168,0.845447,1.993757,SUCCESS,7921,125936,7926,16376,2026-05-24T16:41:12.554451+00:00
4402,barman,domain_gpt-5.4_lama_iter1.pddl,instance-04.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,258,14.078427,15.055427,SUCCESS,194310,1642792,224235,68592,2026-05-24T16:41:23.597711+00:00
4403,barman,domain_gpt-5.4_lama_iter1.pddl,instance-07.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,218,1.084901,2.184947,SUCCESS,10708,149427,10709,17232,2026-05-24T16:41:26.571517+00:00
4404,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-04.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,258,14.136322,15.196324,SUCCESS,194310,1642792,224235,68592,2026-05-24T16:41:27.840515+00:00
4405,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-07.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,218,1.089872,2.334577,SUCCESS,10708,149427,10709,17232,2026-05-24T16:41:30.275544+00:00
4406,barman,domain_gpt-5.4_lama_iter1.pddl,instance-08.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,235,2.536283,3.692554,SUCCESS,23047,320884,23071,22172,2026-05-24T16:41:30.364111+00:00
4407,barman,domain_deepseek-r1_lama_iter1.pddl,instance-01.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,240,0.802798,1.852683,SUCCESS,8344,108218,8345,15692,2026-05-24T16:41:30.643077+00:00
4408,barman,domain_deepseek-r1_lama_iter1.pddl,instance-02.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,221,0.731565,1.868414,SUCCESS,6722,93375,6723,15428,2026-05-24T16:41:33.314359+00:00
4409,barman,domain_gpt-5.4_lama_iter1.pddl,instance-09.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,223,2.351071,3.484962,SUCCESS,31987,368643,31988,22908,2026-05-24T16:41:33.944497+00:00
4410,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-08.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,235,2.468583,3.841567,SUCCESS,23047,320884,23071,22172,2026-05-24T16:41:34.230809+00:00
4411,barman,domain_deepseek-r1_lama_iter1.pddl,instance-03.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,168,0.938695,2.209214,SUCCESS,7921,125936,7926,16376,2026-05-24T16:41:35.630335+00:00
4412,barman,domain_gpt-5.4_lama_iter1.pddl,instance-11.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,222,2.103602,3.371918,SUCCESS,20982,255683,21061,20492,2026-05-24T16:41:37.942750+00:00
4413,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-09.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,223,2.347675,3.622752,SUCCESS,31987,368643,31988,22908,2026-05-24T16:41:37.989938+00:00
4414,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-11.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,222,1.940919,3.127948,SUCCESS,20982,255683,21061,20492,2026-05-24T16:41:41.215404+00:00
4415,barman,domain_gpt-5.4_lama_iter1.pddl,instance-12.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,196,2.400443,3.652682,SUCCESS,25553,361333,25573,23264,2026-05-24T16:41:41.692049+00:00
4416,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-12.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,196,2.35557,3.649437,SUCCESS,25553,361333,25573,23264,2026-05-24T16:41:44.964585+00:00
4417,barman,domain_gpt-5.4_lama_iter1.pddl,instance-13.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,310,3.56018,4.794923,SUCCESS,35596,508451,35598,27436,2026-05-24T16:41:46.582640+00:00
4418,barman,domain_gpt-5.4_lama_iter1.pddl,instance-14.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,212,0.596189,1.660607,SUCCESS,7059,89711,7061,14916,2026-05-24T16:41:48.871732+00:00
4419,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-13.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,310,3.682597,4.908797,SUCCESS,35596,508451,35598,27436,2026-05-24T16:41:49.969709+00:00
4420,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-14.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,212,0.611096,1.639644,SUCCESS,7059,89711,7061,14916,2026-05-24T16:41:51.709065+00:00
4421,barman,domain_deepseek-r1_lama_iter1.pddl,instance-04.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,258,15.172412,16.231116,SUCCESS,194310,1642792,224235,68592,2026-05-24T16:41:52.025700+00:00
4422,barman,domain_gpt-5.4_lama_iter1.pddl,instance-16.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,223,2.148118,3.345756,SUCCESS,21590,277708,21591,20908,2026-05-24T16:41:52.328467+00:00
4423,barman,domain_gpt-5.4_lama_iter1.pddl,instance-17.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,203,0.462806,1.412758,SUCCESS,5542,70667,5543,14180,2026-05-24T16:41:53.838439+00:00
4424,barman,domain_deepseek-r1_lama_iter1.pddl,instance-07.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,218,1.190751,2.427535,SUCCESS,10708,149427,10709,17232,2026-05-24T16:41:54.583547+00:00
4425,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-16.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,223,2.181186,3.483392,SUCCESS,21590,277708,21591,20908,2026-05-24T16:41:55.478510+00:00
4426,barman,domain_gpt-5.4_lama_iter1.pddl,instance-18.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,217,0.858558,2.067406,SUCCESS,8067,106044,8068,15568,2026-05-24T16:41:56.002939+00:00
4427,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-17.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,203,0.479612,1.519467,SUCCESS,5542,70667,5543,14180,2026-05-24T16:41:57.097013+00:00
4428,barman,domain_deepseek-r1_lama_iter1.pddl,instance-08.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,235,2.573545,3.887742,SUCCESS,23047,320884,23071,22172,2026-05-24T16:41:58.568701+00:00
4429,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-18.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,217,0.810478,1.880588,SUCCESS,8067,106044,8068,15568,2026-05-24T16:41:59.084699+00:00
4430,barman,domain_gpt-5.4_lama_iter1.pddl,instance-19.pddl,lama,Feedback_Loop1,gpt-5.4-2026-03-05,1.1,238,2.3195,3.466774,SUCCESS,22297,288839,22359,21132,2026-05-24T16:41:59.569884+00:00
4431,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-01.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,240,0.782883,1.880306,SUCCESS,8344,108218,8345,15692,2026-05-24T16:42:01.816446+00:00
4432,barman,domain_deepseek-r1_lama_iter1.pddl,instance-09.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,223,2.410167,3.556135,SUCCESS,31987,368643,31988,22908,2026-05-24T16:42:02.265553+00:00
4433,barman,domain_claude-opus-4.6_lama_iter1.pddl,instance-19.pddl,lama,Feedback_Loop1,claude-opus-4-6,1.1,238,2.284018,3.580231,SUCCESS,22297,288839,22359,21132,2026-05-24T16:42:02.767318+00:00
4434,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-02.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,221,0.721677,2.027502,SUCCESS,6722,93375,6723,15428,2026-05-24T16:42:03.941255+00:00
4435,barman,domain_deepseek-r1_lama_iter1.pddl,instance-11.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,222,1.979582,3.158917,SUCCESS,20982,255683,21061,20492,2026-05-24T16:42:05.521942+00:00
4436,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-03.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,168,0.883186,1.97431,SUCCESS,7921,125936,7926,16376,2026-05-24T16:42:06.006958+00:00
4437,barman,domain_deepseek-r1_lama_iter1.pddl,instance-12.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,196,2.333531,3.571722,SUCCESS,25553,361333,25573,23264,2026-05-24T16:42:09.196285+00:00
4438,barman,domain_deepseek-r1_lama_iter1.pddl,instance-13.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,310,3.436758,4.62611,SUCCESS,35596,508451,35598,27436,2026-05-24T16:42:13.914763+00:00
4439,barman,domain_deepseek-r1_lama_iter1.pddl,instance-14.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,212,0.575972,1.56669,SUCCESS,7059,89711,7061,14916,2026-05-24T16:42:15.590288+00:00
4440,barman,domain_deepseek-r1_lama_iter1.pddl,instance-16.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,223,2.093696,3.210893,SUCCESS,21590,277708,21591,20908,2026-05-24T16:42:18.893093+00:00
4441,barman,domain_gpt-5.4_lama_iter2.pddl,instance-01.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,240,0.82181,1.927279,SUCCESS,8344,108218,8345,15692,2026-05-24T16:42:20.070989+00:00
4442,barman,domain_deepseek-r1_lama_iter1.pddl,instance-17.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,203,0.513902,1.54843,SUCCESS,5542,70667,5543,14180,2026-05-24T16:42:20.537814+00:00
4443,barman,domain_gpt-5.4_lama_iter2.pddl,instance-02.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,221,0.743173,1.947969,SUCCESS,6722,93375,6723,15428,2026-05-24T16:42:22.672016+00:00
4444,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-04.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,258,15.024408,16.565462,SUCCESS,194310,1642792,224235,68592,2026-05-24T16:42:22.692559+00:00
4445,barman,domain_deepseek-r1_lama_iter1.pddl,instance-18.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,217,0.784738,2.062421,SUCCESS,8067,106044,8068,15568,2026-05-24T16:42:22.725706+00:00
4446,barman,domain_gpt-5.4_lama_iter2.pddl,instance-03.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,168,0.946725,2.297159,SUCCESS,7921,125936,7926,16376,2026-05-24T16:42:25.088476+00:00
4447,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-07.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,218,1.216454,2.672517,SUCCESS,10708,149427,10709,17232,2026-05-24T16:42:25.519737+00:00
4448,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-01.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,240,0.892901,2.072699,SUCCESS,8344,108218,8345,15692,2026-05-24T16:42:25.880753+00:00
4449,barman,domain_deepseek-r1_lama_iter1.pddl,instance-19.pddl,lama,Feedback_Loop1,deepseek-reasoner,1.1,238,2.427335,3.773725,SUCCESS,22297,288839,22359,21132,2026-05-24T16:42:26.686915+00:00
4450,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-02.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,221,0.735848,2.025045,SUCCESS,6722,93375,6723,15428,2026-05-24T16:42:28.031926+00:00
4451,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-08.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,235,2.44422,3.85728,SUCCESS,23047,320884,23071,22172,2026-05-24T16:42:29.491833+00:00
4452,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-03.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,168,0.943693,2.097188,SUCCESS,7921,125936,7926,16376,2026-05-24T16:42:30.466706+00:00
4453,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-09.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,223,2.272044,3.278822,SUCCESS,31987,368643,31988,22908,2026-05-24T16:42:33.555845+00:00
4454,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-11.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,222,1.963989,3.114107,SUCCESS,20982,255683,21061,20492,2026-05-24T16:42:36.763429+00:00
4455,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-12.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,196,2.334638,3.501292,SUCCESS,25553,361333,25573,23264,2026-05-24T16:42:41.536049+00:00
4456,barman,domain_gpt-5.4_lama_iter2.pddl,instance-04.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,258,15.089235,16.379773,SUCCESS,194310,1642792,224235,68592,2026-05-24T16:42:41.573651+00:00
4457,barman,domain_gpt-5.4_lama_iter2.pddl,instance-07.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,218,1.090972,2.298957,SUCCESS,10708,149427,10709,17232,2026-05-24T16:42:44.013971+00:00
4458,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-04.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,258,14.78671,15.814221,SUCCESS,194310,1642792,224235,68592,2026-05-24T16:42:46.379587+00:00
4459,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-13.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,310,3.594429,4.928493,SUCCESS,35596,508451,35598,27436,2026-05-24T16:42:46.570845+00:00
4460,barman,domain_gpt-5.4_lama_iter2.pddl,instance-08.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,235,2.51043,3.704071,SUCCESS,23047,320884,23071,22172,2026-05-24T16:42:47.810770+00:00
4461,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-14.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,212,0.698009,1.791916,SUCCESS,7059,89711,7061,14916,2026-05-24T16:42:48.670132+00:00
4462,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-07.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,218,1.237938,2.503098,SUCCESS,10708,149427,10709,17232,2026-05-24T16:42:49.064087+00:00
4463,barman,domain_gpt-5.4_lama_iter2.pddl,instance-09.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,223,2.338349,3.385095,SUCCESS,31987,368643,31988,22908,2026-05-24T16:42:51.293528+00:00
4464,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-16.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,223,2.062202,3.280193,SUCCESS,21590,277708,21591,20908,2026-05-24T16:42:52.047346+00:00
4465,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-08.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,235,2.524004,3.746356,SUCCESS,23047,320884,23071,22172,2026-05-24T16:42:52.903814+00:00
4466,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-17.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,203,0.541482,1.556412,SUCCESS,5542,70667,5543,14180,2026-05-24T16:42:53.701403+00:00
4467,barman,domain_gpt-5.4_lama_iter2.pddl,instance-11.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,222,2.217776,3.444986,SUCCESS,20982,255683,21061,20492,2026-05-24T16:42:54.849277+00:00
4468,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-18.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,217,0.839972,1.93597,SUCCESS,8067,106044,8068,15568,2026-05-24T16:42:55.734492+00:00
4469,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-09.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,223,2.463474,3.52873,SUCCESS,31987,368643,31988,22908,2026-05-24T16:42:56.550474+00:00
4470,barman,domain_gpt-5.4_lama_iter2.pddl,instance-12.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,196,2.547705,3.73087,SUCCESS,25553,361333,25573,23264,2026-05-24T16:42:58.676970+00:00
4471,barman,domain_gemini-3.1-pro_lama_iter1.pddl,instance-19.pddl,lama,Feedback_Loop1,gemini-3.1-pro-preview-customtools,1.1,238,2.176025,3.383369,SUCCESS,22297,288839,22359,21132,2026-05-24T16:42:59.210716+00:00
4472,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-11.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,222,2.059918,3.243351,SUCCESS,20982,255683,21061,20492,2026-05-24T16:42:59.892476+00:00
4473,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-12.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,196,2.300756,3.451794,SUCCESS,25553,361333,25573,23264,2026-05-24T16:43:03.438821+00:00
4474,barman,domain_gpt-5.4_lama_iter2.pddl,instance-13.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,310,3.507334,4.770962,SUCCESS,35596,508451,35598,27436,2026-05-24T16:43:03.574489+00:00
4475,barman,domain_gpt-5.4_lama_iter2.pddl,instance-14.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,212,0.678909,1.872518,SUCCESS,7059,89711,7061,14916,2026-05-24T16:43:05.789616+00:00
4476,barman,domain_deepseek-r1_lama_iter2.pddl,instance-01.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,240,0.850928,2.308897,SUCCESS,8344,108218,8345,15692,2026-05-24T16:43:07.210402+00:00
4477,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-13.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,310,3.790373,5.140046,SUCCESS,35596,508451,35598,27436,2026-05-24T16:43:08.747698+00:00
4478,barman,domain_gpt-5.4_lama_iter2.pddl,instance-16.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,223,2.09866,3.295531,SUCCESS,21590,277708,21591,20908,2026-05-24T16:43:09.291748+00:00
4479,barman,domain_deepseek-r1_lama_iter2.pddl,instance-02.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,221,0.777002,1.996761,SUCCESS,6722,93375,6723,15428,2026-05-24T16:43:09.322806+00:00
4480,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-14.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,212,0.617947,1.953152,SUCCESS,7059,89711,7061,14916,2026-05-24T16:43:10.816288+00:00
4481,barman,domain_gpt-5.4_lama_iter2.pddl,instance-17.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,203,0.475734,1.56454,SUCCESS,5542,70667,5543,14180,2026-05-24T16:43:11.002754+00:00
4482,barman,domain_deepseek-r1_lama_iter2.pddl,instance-03.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,168,1.031162,2.206825,SUCCESS,7921,125936,7926,16376,2026-05-24T16:43:11.846144+00:00
4483,barman,domain_gpt-5.4_lama_iter2.pddl,instance-18.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,217,0.81555,1.961887,SUCCESS,8067,106044,8068,15568,2026-05-24T16:43:13.071021+00:00
4484,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-16.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,223,2.131065,3.489854,SUCCESS,21590,277708,21591,20908,2026-05-24T16:43:14.810806+00:00
4485,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-17.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,203,0.460855,1.470197,SUCCESS,5542,70667,5543,14180,2026-05-24T16:43:16.429184+00:00
4486,barman,domain_gpt-5.4_lama_iter2.pddl,instance-19.pddl,lama,Feedback_Loop2,gpt-5.4-2026-03-05,1.2,238,2.09907,3.279566,SUCCESS,22297,288839,22359,21132,2026-05-24T16:43:16.479166+00:00
4487,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-18.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,217,0.77471,1.830962,SUCCESS,8067,106044,8068,15568,2026-05-24T16:43:18.360024+00:00
4488,barman,domain_claude-opus-4.6_lama_iter2.pddl,instance-19.pddl,lama,Feedback_Loop2,claude-opus-4-6,1.2,238,1.980812,3.08722,SUCCESS,22297,288839,22359,21132,2026-05-24T16:43:21.543478+00:00
4489,barman,domain_deepseek-r1_lama_iter2.pddl,instance-04.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,258,14.417957,15.45609,SUCCESS,194310,1642792,224235,68592,2026-05-24T16:43:27.402373+00:00
4490,barman,domain_deepseek-r1_lama_iter2.pddl,instance-07.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,218,1.034681,2.116275,SUCCESS,10708,149427,10709,17232,2026-05-24T16:43:29.613785+00:00
4491,barman,domain_deepseek-r1_lama_iter2.pddl,instance-08.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,235,2.187496,3.329221,SUCCESS,23047,320884,23071,22172,2026-05-24T16:43:34.207427+00:00
4492,barman,domain_gpt-5.4_lama_iter3.pddl,instance-01.pddl,lama,Feedback_Loop3,gpt-5.4-2026-03-05,1.3,240,0.742353,1.741984,SUCCESS,8344,108218,8345,15692,2026-05-24T16:43:37.446801+00:00
4493,barman,domain_deepseek-r1_lama_iter2.pddl,instance-09.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,223,2.248553,3.28989,SUCCESS,31987,368643,31988,22908,2026-05-24T16:43:37.586422+00:00
4494,barman,domain_gpt-5.4_lama_iter3.pddl,instance-02.pddl,lama,Feedback_Loop3,gpt-5.4-2026-03-05,1.3,221,0.717801,1.911383,SUCCESS,6722,93375,6723,15428,2026-05-24T16:43:39.456838+00:00
4495,barman,domain_deepseek-r1_lama_iter2.pddl,instance-11.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,222,2.003501,3.120577,SUCCESS,20982,255683,21061,20492,2026-05-24T16:43:40.804807+00:00
4496,barman,domain_gpt-5.4_lama_iter3.pddl,instance-03.pddl,lama,Feedback_Loop3,gpt-5.4-2026-03-05,1.3,168,0.938495,2.048617,SUCCESS,7921,125936,7926,16376,2026-05-24T16:43:41.599863+00:00
4497,barman,domain_deepseek-r1_lama_iter2.pddl,instance-12.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,196,2.514795,3.719989,SUCCESS,25553,361333,25573,23264,2026-05-24T16:43:44.625490+00:00
4498,barman,domain_claude-opus-4.6_lama_iter3.pddl,instance-01.pddl,lama,Feedback_Loop3,claude-opus-4-6,1.3,240,0.794553,1.938288,SUCCESS,8344,108218,8345,15692,2026-05-24T16:43:46.330960+00:00
4499,barman,domain_claude-opus-4.6_lama_iter3.pddl,instance-02.pddl,lama,Feedback_Loop3,claude-opus-4-6,1.3,221,0.756953,1.913076,SUCCESS,6722,93375,6723,15428,2026-05-24T16:43:48.342513+00:00
4500,barman,domain_deepseek-r1_lama_iter2.pddl,instance-13.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,310,3.705359,4.887645,SUCCESS,35596,508451,35598,27436,2026-05-24T16:43:49.634131+00:00
4501,barman,domain_claude-opus-4.6_lama_iter3.pddl,instance-03.pddl,lama,Feedback_Loop3,claude-opus-4-6,1.3,168,0.940804,2.09815,SUCCESS,7921,125936,7926,16376,2026-05-24T16:43:50.539363+00:00
4502,barman,domain_deepseek-r1_lama_iter2.pddl,instance-14.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,212,0.661057,1.684889,SUCCESS,7059,89711,7061,14916,2026-05-24T16:43:51.417938+00:00
4503,barman,domain_deepseek-r1_lama_iter2.pddl,instance-16.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,223,2.009666,3.162895,SUCCESS,21590,277708,21591,20908,2026-05-24T16:43:54.686046+00:00
4504,barman,domain_deepseek-r1_lama_iter2.pddl,instance-17.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,203,0.455841,1.412176,SUCCESS,5542,70667,5543,14180,2026-05-24T16:43:56.192586+00:00
4505,barman,domain_deepseek-r1_lama_iter2.pddl,instance-18.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,217,0.752742,1.789797,SUCCESS,8067,106044,8068,15568,2026-05-24T16:43:58.106054+00:00
4506,barman,domain_gpt-5.4_lama_iter3.pddl,instance-04.pddl,lama,Feedback_Loop3,gpt-5.4-2026-03-05,1.3,258,15.505481,16.59876,SUCCESS,194310,1642792,224235,68592,2026-05-24T16:43:58.314532+00:00
4507,barman,domain_gpt-5.4_lama_iter3.pddl,instance-07.pddl,lama,Feedback_Loop3,gpt-5.4-2026-03-05,1.3,218,1.201715,2.48223,SUCCESS,10708,149427,10709,17232,2026-05-24T16:44:01.212616+00:00
4508,barman,domain_gemini-3.1-pro_lama_iter2.pddl,instance-01.pddl,lama,Feedback_Loop2,gemini-3.1-pro-preview-customtools,1.2,240,0.882787,2.001687,SUCCESS,8344,108218,8345,15692,2026-05-24T16:44:02.054616+00:00
4509,barman,domain_deepseek-r1_lama_iter2.pddl,instance-19.pddl,lama,Feedback_Loop2,deepseek-reasoner,1.2,238,2.277049,3.838947,SUCCESS,22297,288839,22359,21132,2026-05-24T16:44:02.089033+00:00
4510,barman,domain_gemini-3.1-pro_lama_iter2.pddl,instance-02.pddl,lama,Feedback_Loop2,gemini-3.1-pro-preview-customtools,1.2,221,0.718717,1.805261,SUCCESS,6722,93375,6723,15428,2026-05-24T16:44:03.967168+00:00
4511,barman,domain_gpt-5.4_lama_iter3.pddl,instance-08.pddl,lama,Feedback_Loop3,gpt-5.4-2026-03-05,1.3,235,2.461722,3.774438,SUCCESS,23047,320884,23071,22172,2026-05-24T16:44:05.396810+00:00
